sessionDate,seasonName,metric,category,value
11/12/2024,2024/2025,soreness_baseline_completeness,soreness,0.032258065
11/12/2024,2024/2025,soreness_baseline_composite,soreness,-0.19
11/12/2024,2024/2025,subjective_baseline_completeness,subjective,0.6451612903225806
11/12/2024,2024/2025,subjective_baseline_composite,subjective,-0.037166667
12/12/2024,2024/2025,bio_baseline_completeness,bio,0
12/12/2024,2024/2025,bio_baseline_composite,bio,
12/12/2024,2024/2025,emboss_baseline_score,total,0.006794872
12/12/2024,2024/2025,msk_joint_range_baseline_completeness,msk_joint_range,0
12/12/2024,2024/2025,msk_joint_range_baseline_composite,msk_joint_range,
12/12/2024,2024/2025,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0
12/12/2024,2024/2025,msk_load_tolerance_baseline_composite,msk_load_tolerance,
12/12/2024,2024/2025,sleep_baseline_completeness,sleep,0.41935483870967744
12/12/2024,2024/2025,sleep_baseline_composite,sleep,0.081538462
12/12/2024,2024/2025,soreness_baseline_completeness,soreness,0.032258065
12/12/2024,2024/2025,soreness_baseline_composite,soreness,0
12/12/2024,2024/2025,subjective_baseline_completeness,subjective,0.41935483870967744
12/12/2024,2024/2025,subjective_baseline_composite,subjective,-0.018205128
13/12/2024,2024/2025,bio_baseline_completeness,bio,0
13/12/2024,2024/2025,bio_baseline_composite,bio,
13/12/2024,2024/2025,emboss_baseline_score,total,-0.013106725
13/12/2024,2024/2025,msk_joint_range_baseline_completeness,msk_joint_range,0.16129032258064516
13/12/2024,2024/2025,msk_joint_range_baseline_composite,msk_joint_range,-0.02
13/12/2024,2024/2025,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0
13/12/2024,2024/2025,msk_load_tolerance_baseline_composite,msk_load_tolerance,
13/12/2024,2024/2025,sleep_baseline_completeness,sleep,0.5806451612903226
13/12/2024,2024/2025,sleep_baseline_composite,sleep,-0.176666667
13/12/2024,2024/2025,soreness_baseline_completeness,soreness,0.064516129
13/12/2024,2024/2025,soreness_baseline_composite,soreness,0.1675
13/12/2024,2024/2025,subjective_baseline_completeness,subjective,0.5806451612903226
13/12/2024,2024/2025,subjective_baseline_composite,subjective,-3.70E-04
14/12/2024,2024/2025,bio_baseline_completeness,bio,0
14/12/2024,2024/2025,bio_baseline_composite,bio,
14/12/2024,2024/2025,emboss_baseline_score,total,0.012352941176470587
14/12/2024,2024/2025,msk_joint_range_baseline_completeness,msk_joint_range,0
14/12/2024,2024/2025,msk_joint_range_baseline_composite,msk_joint_range,
14/12/2024,2024/2025,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0
14/12/2024,2024/2025,msk_load_tolerance_baseline_composite,msk_load_tolerance,
14/12/2024,2024/2025,sleep_baseline_completeness,sleep,0.5483870967741935
14/12/2024,2024/2025,sleep_baseline_composite,sleep,-0.047058824
14/12/2024,2024/2025,soreness_baseline_completeness,soreness,0.064516129
14/12/2024,2024/2025,soreness_baseline_composite,soreness,0.2925
14/12/2024,2024/2025,subjective_baseline_completeness,subjective,0.5483870967741935
14/12/2024,2024/2025,subjective_baseline_composite,subjective,0.03
15/12/2024,2024/2025,bio_baseline_completeness,bio,0
15/12/2024,2024/2025,bio_baseline_composite,bio,
15/12/2024,2024/2025,emboss_baseline_score,total,
15/12/2024,2024/2025,msk_joint_range_baseline_completeness,msk_joint_range,0
15/12/2024,2024/2025,msk_joint_range_baseline_composite,msk_joint_range,
15/12/2024,2024/2025,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0
15/12/2024,2024/2025,msk_load_tolerance_baseline_composite,msk_load_tolerance,
15/12/2024,2024/2025,sleep_baseline_completeness,sleep,0
15/12/2024,2024/2025,sleep_baseline_composite,sleep,
15/12/2024,2024/2025,soreness_baseline_completeness,soreness,0
15/12/2024,2024/2025,soreness_baseline_composite,soreness,
15/12/2024,2024/2025,subjective_baseline_completeness,subjective,0
15/12/2024,2024/2025,subjective_baseline_composite,subjective,
16/12/2024,2024/2025,bio_baseline_completeness,bio,0
16/12/2024,2024/2025,bio_baseline_composite,bio,
16/12/2024,2024/2025,emboss_baseline_score,total,
16/12/2024,2024/2025,msk_joint_range_baseline_completeness,msk_joint_range,0
16/12/2024,2024/2025,msk_joint_range_baseline_composite,msk_joint_range,
16/12/2024,2024/2025,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0
16/12/2024,2024/2025,msk_load_tolerance_baseline_composite,msk_load_tolerance,
16/12/2024,2024/2025,sleep_baseline_completeness,sleep,0
16/12/2024,2024/2025,sleep_baseline_composite,sleep,
16/12/2024,2024/2025,soreness_baseline_completeness,soreness,0
16/12/2024,2024/2025,soreness_baseline_composite,soreness,
16/12/2024,2024/2025,subjective_baseline_completeness,subjective,0
16/12/2024,2024/2025,subjective_baseline_composite,subjective,
17/12/2024,2024/2025,bio_baseline_completeness,bio,0
17/12/2024,2024/2025,bio_baseline_composite,bio,
17/12/2024,2024/2025,emboss_baseline_score,total,-0.044166667
17/12/2024,2024/2025,msk_joint_range_baseline_completeness,msk_joint_range,0.25806451612903225
17/12/2024,2024/2025,msk_joint_range_baseline_composite,msk_joint_range,0.023125
17/12/2024,2024/2025,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0.24193548387096775
17/12/2024,2024/2025,msk_load_tolerance_baseline_composite,msk_load_tolerance,0.037500000000000006
17/12/2024,2024/2025,sleep_baseline_completeness,sleep,0.6451612903225806
17/12/2024,2024/2025,sleep_baseline_composite,sleep,-0.1335
17/12/2024,2024/2025,soreness_baseline_completeness,soreness,0.048387097
17/12/2024,2024/2025,soreness_baseline_composite,soreness,-0.095
17/12/2024,2024/2025,subjective_baseline_completeness,subjective,0.6451612903225806
17/12/2024,2024/2025,subjective_baseline_composite,subjective,-0.113666667
18/12/2024,2024/2025,bio_baseline_completeness,bio,0
18/12/2024,2024/2025,bio_baseline_composite,bio,
18/12/2024,2024/2025,emboss_baseline_score,total,-0.015784314
18/12/2024,2024/2025,msk_joint_range_baseline_completeness,msk_joint_range,0
18/12/2024,2024/2025,msk_joint_range_baseline_composite,msk_joint_range,
18/12/2024,2024/2025,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0
18/12/2024,2024/2025,msk_load_tolerance_baseline_composite,msk_load_tolerance,
18/12/2024,2024/2025,sleep_baseline_completeness,sleep,0.5483870967741935
18/12/2024,2024/2025,sleep_baseline_composite,sleep,0.053529412
18/12/2024,2024/2025,soreness_baseline_completeness,soreness,0.032258065
18/12/2024,2024/2025,soreness_baseline_composite,soreness,0.19
18/12/2024,2024/2025,subjective_baseline_completeness,subjective,0.5483870967741935
18/12/2024,2024/2025,subjective_baseline_composite,subjective,-0.067647059
19/12/2024,2024/2025,bio_baseline_completeness,bio,0
19/12/2024,2024/2025,bio_baseline_composite,bio,
19/12/2024,2024/2025,emboss_baseline_score,total,
19/12/2024,2024/2025,msk_joint_range_baseline_completeness,msk_joint_range,0
19/12/2024,2024/2025,msk_joint_range_baseline_composite,msk_joint_range,
19/12/2024,2024/2025,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0
19/12/2024,2024/2025,msk_load_tolerance_baseline_composite,msk_load_tolerance,
19/12/2024,2024/2025,sleep_baseline_completeness,sleep,0
19/12/2024,2024/2025,sleep_baseline_composite,sleep,
19/12/2024,2024/2025,soreness_baseline_completeness,soreness,0
19/12/2024,2024/2025,soreness_baseline_composite,soreness,
19/12/2024,2024/2025,subjective_baseline_completeness,subjective,0
19/12/2024,2024/2025,subjective_baseline_composite,subjective,
20/12/2024,2024/2025,bio_baseline_completeness,bio,0.075268817
20/12/2024,2024/2025,bio_baseline_composite,bio,-0.381428571
20/12/2024,2024/2025,emboss_baseline_score,total,0.026587719
20/12/2024,2024/2025,msk_joint_range_baseline_completeness,msk_joint_range,0.25806451612903225
20/12/2024,2024/2025,msk_joint_range_baseline_composite,msk_joint_range,0.03625
20/12/2024,2024/2025,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0
20/12/2024,2024/2025,msk_load_tolerance_baseline_composite,msk_load_tolerance,
20/12/2024,2024/2025,sleep_baseline_completeness,sleep,0.6129032258064516
20/12/2024,2024/2025,sleep_baseline_composite,sleep,0.040526316
20/12/2024,2024/2025,soreness_baseline_completeness,soreness,0.064516129
20/12/2024,2024/2025,soreness_baseline_composite,soreness,-0.025
20/12/2024,2024/2025,subjective_baseline_completeness,subjective,0.6129032258064516
20/12/2024,2024/2025,subjective_baseline_composite,subjective,0.1143859649122807
21/12/2024,2024/2025,bio_baseline_completeness,bio,0
21/12/2024,2024/2025,bio_baseline_composite,bio,
21/12/2024,2024/2025,emboss_baseline_score,total,-0.019027778
21/12/2024,2024/2025,msk_joint_range_baseline_completeness,msk_joint_range,0
21/12/2024,2024/2025,msk_joint_range_baseline_composite,msk_joint_range,
21/12/2024,2024/2025,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0
21/12/2024,2024/2025,msk_load_tolerance_baseline_composite,msk_load_tolerance,
21/12/2024,2024/2025,sleep_baseline_completeness,sleep,0.6451612903225806
21/12/2024,2024/2025,sleep_baseline_composite,sleep,-0.052
21/12/2024,2024/2025,soreness_baseline_completeness,soreness,0.048387097
21/12/2024,2024/2025,soreness_baseline_composite,soreness,0
21/12/2024,2024/2025,subjective_baseline_completeness,subjective,0.6451612903225806
21/12/2024,2024/2025,subjective_baseline_composite,subjective,-0.0165
22/12/2024,2024/2025,bio_baseline_completeness,bio,0
22/12/2024,2024/2025,bio_baseline_composite,bio,
22/12/2024,2024/2025,emboss_baseline_score,total,
22/12/2024,2024/2025,msk_joint_range_baseline_completeness,msk_joint_range,0
22/12/2024,2024/2025,msk_joint_range_baseline_composite,msk_joint_range,
22/12/2024,2024/2025,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0
22/12/2024,2024/2025,msk_load_tolerance_baseline_composite,msk_load_tolerance,
22/12/2024,2024/2025,sleep_baseline_completeness,sleep,0
22/12/2024,2024/2025,sleep_baseline_composite,sleep,
22/12/2024,2024/2025,soreness_baseline_completeness,soreness,0
22/12/2024,2024/2025,soreness_baseline_composite,soreness,
22/12/2024,2024/2025,subjective_baseline_completeness,subjective,0
22/12/2024,2024/2025,subjective_baseline_composite,subjective,
23/12/2024,2024/2025,bio_baseline_completeness,bio,0
23/12/2024,2024/2025,bio_baseline_composite,bio,
23/12/2024,2024/2025,emboss_baseline_score,total,
23/12/2024,2024/2025,msk_joint_range_baseline_completeness,msk_joint_range,0
23/12/2024,2024/2025,msk_joint_range_baseline_composite,msk_joint_range,
23/12/2024,2024/2025,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0
23/12/2024,2024/2025,msk_load_tolerance_baseline_composite,msk_load_tolerance,
23/12/2024,2024/2025,sleep_baseline_completeness,sleep,0
23/12/2024,2024/2025,sleep_baseline_composite,sleep,
23/12/2024,2024/2025,soreness_baseline_completeness,soreness,0
23/12/2024,2024/2025,soreness_baseline_composite,soreness,
23/12/2024,2024/2025,subjective_baseline_completeness,subjective,0
23/12/2024,2024/2025,subjective_baseline_composite,subjective,
24/12/2024,2024/2025,bio_baseline_completeness,bio,0.5698924731182795
24/12/2024,2024/2025,bio_baseline_composite,bio,0.090526316
24/12/2024,2024/2025,emboss_baseline_score,total,-0.009963768
24/12/2024,2024/2025,msk_joint_range_baseline_completeness,msk_joint_range,0.22580645161290322
24/12/2024,2024/2025,msk_joint_range_baseline_composite,msk_joint_range,-0.107857143
24/12/2024,2024/2025,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0.22580645161290322
24/12/2024,2024/2025,msk_load_tolerance_baseline_composite,msk_load_tolerance,-0.081428571
24/12/2024,2024/2025,sleep_baseline_completeness,sleep,0.6451612903225806
24/12/2024,2024/2025,sleep_baseline_composite,sleep,-0.077
24/12/2024,2024/2025,soreness_baseline_completeness,soreness,0.016129032258064516
24/12/2024,2024/2025,soreness_baseline_composite,soreness,0
24/12/2024,2024/2025,subjective_baseline_completeness,subjective,0.6451612903225806
24/12/2024,2024/2025,subjective_baseline_composite,subjective,-0.089333333
25/12/2024,2024/2025,bio_baseline_completeness,bio,0
25/12/2024,2024/2025,bio_baseline_composite,bio,
25/12/2024,2024/2025,emboss_baseline_score,total,-0.010555556
25/12/2024,2024/2025,msk_joint_range_baseline_completeness,msk_joint_range,0
25/12/2024,2024/2025,msk_joint_range_baseline_composite,msk_joint_range,
25/12/2024,2024/2025,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0
25/12/2024,2024/2025,msk_load_tolerance_baseline_composite,msk_load_tolerance,
25/12/2024,2024/2025,sleep_baseline_completeness,sleep,0.6451612903225806
25/12/2024,2024/2025,sleep_baseline_composite,sleep,-0.055
25/12/2024,2024/2025,soreness_baseline_completeness,soreness,0.016129032258064516
25/12/2024,2024/2025,soreness_baseline_composite,soreness,0.19
25/12/2024,2024/2025,subjective_baseline_completeness,subjective,0.6451612903225806
25/12/2024,2024/2025,subjective_baseline_composite,subjective,0.001833333
26/12/2024,2024/2025,bio_baseline_completeness,bio,0
26/12/2024,2024/2025,bio_baseline_composite,bio,
26/12/2024,2024/2025,emboss_baseline_score,total,
26/12/2024,2024/2025,msk_joint_range_baseline_completeness,msk_joint_range,0
26/12/2024,2024/2025,msk_joint_range_baseline_composite,msk_joint_range,
26/12/2024,2024/2025,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0
26/12/2024,2024/2025,msk_load_tolerance_baseline_composite,msk_load_tolerance,
26/12/2024,2024/2025,sleep_baseline_completeness,sleep,0
26/12/2024,2024/2025,sleep_baseline_composite,sleep,
26/12/2024,2024/2025,soreness_baseline_completeness,soreness,0
26/12/2024,2024/2025,soreness_baseline_composite,soreness,
26/12/2024,2024/2025,subjective_baseline_completeness,subjective,0
26/12/2024,2024/2025,subjective_baseline_composite,subjective,
27/12/2024,2024/2025,bio_baseline_completeness,bio,0
27/12/2024,2024/2025,bio_baseline_composite,bio,
27/12/2024,2024/2025,emboss_baseline_score,total,
27/12/2024,2024/2025,msk_joint_range_baseline_completeness,msk_joint_range,0
27/12/2024,2024/2025,msk_joint_range_baseline_composite,msk_joint_range,
27/12/2024,2024/2025,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0
27/12/2024,2024/2025,msk_load_tolerance_baseline_composite,msk_load_tolerance,
27/12/2024,2024/2025,sleep_baseline_completeness,sleep,0
27/12/2024,2024/2025,sleep_baseline_composite,sleep,
27/12/2024,2024/2025,soreness_baseline_completeness,soreness,0
27/12/2024,2024/2025,soreness_baseline_composite,soreness,
27/12/2024,2024/2025,subjective_baseline_completeness,subjective,0
27/12/2024,2024/2025,subjective_baseline_composite,subjective,
28/12/2024,2024/2025,bio_baseline_completeness,bio,0.10752688172043011
28/12/2024,2024/2025,bio_baseline_composite,bio,-0.247
28/12/2024,2024/2025,emboss_baseline_score,total,-0.011684211
28/12/2024,2024/2025,msk_joint_range_baseline_completeness,msk_joint_range,0.3548387096774194
28/12/2024,2024/2025,msk_joint_range_baseline_composite,msk_joint_range,-0.022272727
28/12/2024,2024/2025,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0.3548387096774194
28/12/2024,2024/2025,msk_load_tolerance_baseline_composite,msk_load_tolerance,0.018636363636363642
28/12/2024,2024/2025,sleep_baseline_completeness,sleep,0.5483870967741935
28/12/2024,2024/2025,sleep_baseline_composite,sleep,-0.012941176
28/12/2024,2024/2025,soreness_baseline_completeness,soreness,0.016129032258064516
28/12/2024,2024/2025,soreness_baseline_composite,soreness,0.19
28/12/2024,2024/2025,subjective_baseline_completeness,subjective,0.5483870967741935
28/12/2024,2024/2025,subjective_baseline_composite,subjective,-0.07254902
29/12/2024,2024/2025,bio_baseline_completeness,bio,0
29/12/2024,2024/2025,bio_baseline_composite,bio,
29/12/2024,2024/2025,emboss_baseline_score,total,0.022353801
29/12/2024,2024/2025,msk_joint_range_baseline_completeness,msk_joint_range,0
29/12/2024,2024/2025,msk_joint_range_baseline_composite,msk_joint_range,
29/12/2024,2024/2025,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0
29/12/2024,2024/2025,msk_load_tolerance_baseline_composite,msk_load_tolerance,
29/12/2024,2024/2025,sleep_baseline_completeness,sleep,0.6129032258064516
29/12/2024,2024/2025,sleep_baseline_composite,sleep,0.14157894736842103
29/12/2024,2024/2025,soreness_baseline_completeness,soreness,0.032258065
29/12/2024,2024/2025,soreness_baseline_composite,soreness,0
29/12/2024,2024/2025,subjective_baseline_completeness,subjective,0.6129032258064516
29/12/2024,2024/2025,subjective_baseline_composite,subjective,-0.025964912
30/12/2024,2024/2025,bio_baseline_completeness,bio,0
30/12/2024,2024/2025,bio_baseline_composite,bio,
30/12/2024,2024/2025,emboss_baseline_score,total,
30/12/2024,2024/2025,msk_joint_range_baseline_completeness,msk_joint_range,0
30/12/2024,2024/2025,msk_joint_range_baseline_composite,msk_joint_range,
30/12/2024,2024/2025,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0
30/12/2024,2024/2025,msk_load_tolerance_baseline_composite,msk_load_tolerance,
30/12/2024,2024/2025,sleep_baseline_completeness,sleep,0
30/12/2024,2024/2025,sleep_baseline_composite,sleep,
30/12/2024,2024/2025,soreness_baseline_completeness,soreness,0
30/12/2024,2024/2025,soreness_baseline_composite,soreness,
30/12/2024,2024/2025,subjective_baseline_completeness,subjective,0
30/12/2024,2024/2025,subjective_baseline_composite,subjective,
31/12/2024,2024/2025,bio_baseline_completeness,bio,0
31/12/2024,2024/2025,bio_baseline_composite,bio,
31/12/2024,2024/2025,emboss_baseline_score,total,-0.144293981
31/12/2024,2024/2025,msk_joint_range_baseline_completeness,msk_joint_range,0.2903225806451613
31/12/2024,2024/2025,msk_joint_range_baseline_composite,msk_joint_range,-0.171666667
